rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,3.46931,0.03860,3.44195,0
8192,8192,82.62437,24.47919,0.01467,24.47591,0
8192,16384,65.16539,16.89610,0.01230,16.89092,0
8192,32768,53.76173,12.30638,0.00830,12.30321,0
8192,65536,40.29210,8.95156,0.01488,8.94939,0
8192,131072,29.78775,6.10162,0.01089,6.09832,0
8192,262144,17.92237,3.65961,0.00670,3.65690,0
16384,8192,73.76736,24.17624,0.00517,24.17279,0
16384,16384,58.37084,16.65060,0.01678,16.64885,0
16384,32768,47.51479,12.15113,0.00942,12.14534,0
16384,65536,36.17264,8.82813,0.00623,8.82708,0
16384,131072,26.34838,6.04584,0.00950,6.04377,0
16384,262144,15.69152,3.68989,0.00800,3.68810,0
32768,8192,67.54433,23.98424,0.01373,23.97529,0
32768,16384,53.59126,16.56032,0.01195,16.55368,0
32768,32768,42.86782,12.04261,0.01002,12.03972,0
32768,65536,32.03293,8.75281,0.01338,8.74345,0
32768,131072,23.83373,5.99373,0.01104,5.99119,0
32768,262144,13.95813,3.71136,0.00940,3.70893,0
65536,8192,62.67144,23.85928,0.01634,23.85526,0
65536,16384,49.36152,16.50973,0.00597,16.50709,0
65536,32768,39.16466,12.03216,0.01361,12.02905,0
65536,65536,29.08172,8.72631,0.01403,8.71909,0
65536,131072,21.98853,6.00468,0.01146,5.99574,0
65536,262144,13.54859,3.72416,0.01529,3.71513,0
131072,8192,60.33188,23.91478,0.01424,23.90459,0
131072,16384,46.41472,16.50186,0.00744,16.49946,0
131072,32768,37.02368,12.01776,0.02430,11.99897,0
131072,65536,27.69028,8.70683,0.01440,8.70233,0
131072,131072,21.44112,5.98462,0.02120,5.97238,0
131072,262144,14.12234,3.72261,0.01274,3.71569,0
262144,8192,58.72179,23.88033,0.01226,23.87733,0
262144,16384,44.76315,16.49385,0.00660,16.49027,0
262144,32768,34.95118,11.99591,0.00966,11.99268,0
262144,65536,27.75025,8.88185,0.01390,8.88112,0
262144,131072,20.71589,6.11619,0.01609,6.10873,0
262144,262144,13.99395,3.86108,0.02699,3.84473,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,3.51793,0.07452,3.47050,0
8192,8192,82.60137,24.46531,0.01647,24.45508,0
8192,16384,65.18285,16.91395,0.00428,16.91113,0
8192,32768,52.45005,12.30380,0.00726,12.29897,0
8192,65536,40.14388,8.93587,0.00750,8.93286,0
8192,131072,29.88463,6.10357,0.00940,6.09996,0
8192,262144,18.06404,3.64988,0.00613,3.64879,0
16384,8192,74.04530,24.17860,0.01171,24.17045,0
16384,16384,58.57246,16.65441,0.01017,16.64877,0
16384,32768,47.51784,12.16113,0.00578,12.16203,0
16384,65536,36.22437,8.83183,0.00573,8.82963,0
16384,131072,26.42604,6.04438,0.00992,6.04146,0
16384,262144,15.74715,3.69174,0.00848,3.68913,0
32768,8192,67.71753,24.00139,0.01182,23.99702,0
32768,16384,53.69228,16.64458,0.21323,16.54997,0
32768,32768,42.71200,12.04368,0.00895,12.03726,0
32768,65536,32.08102,8.75692,0.01101,8.75212,0
32768,131072,23.81650,5.99663,0.01571,5.99367,0
32768,262144,13.95924,3.69824,0.00872,3.69636,0
65536,8192,63.04089,23.85229,0.02480,23.83519,0
65536,16384,48.78784,16.48767,0.01167,16.48327,0
65536,32768,38.98192,12.01296,0.00802,12.00670,0
65536,65536,28.92871,8.71237,0.00716,8.70949,0
65536,131072,21.79399,5.99483,0.01016,5.99567,0
65536,262144,13.18903,3.71367,0.00782,3.70954,0
131072,8192,58.87803,23.85755,0.01706,23.84915,0
131072,16384,46.29448,16.50713,0.01131,16.50190,0
131072,32768,36.89641,12.02955,0.00550,12.02646,0
131072,65536,27.48079,8.70147,0.01355,8.69672,0
131072,131072,21.12941,5.99764,0.01103,5.99036,0
131072,262144,13.50051,3.75367,0.07120,3.71908,0
262144,8192,57.50283,23.86754,0.02031,23.85646,0
262144,16384,44.59077,16.47787,0.00574,16.47731,0
262144,32768,34.76735,11.98644,0.01207,11.98217,0
262144,65536,27.29808,8.86813,0.02360,8.85463,0
262144,131072,20.50590,6.10781,0.01392,6.10332,0
262144,262144,13.49283,3.83879,0.00258,3.83776,0
