rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.54627,0.01576,2.53930,0
8192,8192,42.54229,17.96282,0.01568,17.95706,0
8192,16384,28.70582,11.00975,0.00382,11.00865,0
8192,32768,22.10755,7.38463,0.00493,7.38309,0
8192,65536,16.57282,5.30183,0.00839,5.29698,0
8192,131072,11.61465,3.86743,0.00503,3.86533,0
8192,262144,6.74125,2.68275,0.00645,2.67959,0
16384,8192,40.01803,17.64898,0.01127,17.64243,0
16384,16384,26.03187,10.84154,0.00522,10.83916,0
16384,32768,19.99914,7.30780,0.00527,7.30428,0
16384,65536,14.64011,5.28530,0.00491,5.28317,0
16384,131072,10.42297,3.83828,0.00859,3.83378,0
16384,262144,5.72957,2.68034,0.00348,2.67929,0
32768,8192,38.92146,17.47826,0.01582,17.46890,0
32768,16384,23.72116,10.79138,0.00528,10.78962,0
32768,32768,18.26055,7.28310,0.00511,7.28062,0
32768,65536,13.22155,5.22524,0.00850,5.22591,0
32768,131072,9.47764,3.84795,0.00738,3.84912,0
32768,262144,5.26297,2.67013,0.00634,2.66636,0
65536,8192,36.68609,17.42718,0.01326,17.41890,0
65536,16384,22.10091,10.74036,0.00512,10.73811,0
65536,32768,17.11444,7.26058,0.00578,7.25786,0
65536,65536,12.33131,5.23587,0.00686,5.23433,0
65536,131072,8.86781,3.82452,0.00478,3.82060,0
65536,262144,4.89847,2.65816,0.00651,2.65506,0
131072,8192,35.36599,17.41358,0.01446,17.40651,0
131072,16384,21.27769,10.71764,0.00471,10.71505,0
131072,32768,16.13512,7.24970,0.00440,7.24734,0
131072,65536,11.72235,5.22788,0.00649,5.22539,0
131072,131072,8.51037,3.80748,0.01002,3.80307,0
131072,262144,5.04388,2.66920,0.00492,2.66571,0
262144,8192,37.27669,17.39184,0.02523,17.37923,0
262144,16384,20.66426,10.71021,0.00403,10.70836,0
262144,32768,15.63111,7.22630,0.00412,7.22344,0
262144,65536,11.49595,5.22011,0.00623,5.21836,0
262144,131072,8.43006,3.85098,0.00686,3.84848,0
262144,262144,4.88817,2.64317,0.00699,2.63891,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.56863,0.02159,2.55824,0
8192,8192,42.11754,17.93999,0.00872,17.93625,0
8192,16384,28.75566,10.98918,0.00600,10.98643,0
8192,32768,22.08638,7.37587,0.00837,7.37118,0
8192,65536,16.38262,5.31224,0.00705,5.31198,0
8192,131072,11.72537,3.86794,0.00603,3.86410,0
8192,262144,6.49010,2.68239,0.00179,2.68132,0
16384,8192,39.43440,17.64543,0.00817,17.64176,0
16384,16384,26.21070,10.83787,0.00462,10.83622,0
16384,32768,19.90549,7.30946,0.00315,7.30706,0
16384,65536,14.58237,5.26810,0.01158,5.26047,0
16384,131072,10.51036,3.83940,0.00869,3.83537,0
16384,262144,5.74599,2.68168,0.00625,2.67830,0
32768,8192,38.16407,17.47282,0.01017,17.46745,0
32768,16384,23.71655,10.78281,0.00568,10.78052,0
32768,32768,18.25823,7.28175,0.00483,7.27919,0
32768,65536,13.25090,5.24146,0.00923,5.23484,0
32768,131072,9.50107,3.82990,0.00989,3.82826,0
32768,262144,5.26349,2.67119,0.00670,2.66937,0
65536,8192,36.05566,17.41510,0.00480,17.41186,0
65536,16384,22.06196,10.73732,0.00400,10.73597,0
65536,32768,17.02606,7.23252,0.00534,7.22958,0
65536,65536,12.30474,5.23524,0.00967,5.22627,0
65536,131072,8.87211,3.83550,0.01137,3.83587,0
65536,262144,4.90704,2.66958,0.00444,2.66792,0
131072,8192,34.61780,17.41140,0.01658,17.40324,0
131072,16384,21.36668,10.71586,0.00619,10.71449,0
131072,32768,16.11948,7.24331,0.00729,7.23898,0
131072,65536,11.73001,5.21720,0.00782,5.21375,0
131072,131072,8.53023,3.81860,0.00854,3.81868,0
131072,262144,5.05942,2.68168,0.00498,2.67930,0
262144,8192,36.36463,17.37538,0.01944,17.36441,0
262144,16384,20.58585,10.70283,0.01303,10.69473,0
262144,32768,15.68398,7.22149,0.00597,7.21939,0
262144,65536,11.47750,5.20204,0.00972,5.20081,0
262144,131072,8.42020,3.83841,0.00891,3.83668,0
262144,262144,4.88531,2.65272,0.00685,2.64939,0
