rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.65636,0.01182,2.64860,0
8192,8192,38.78020,17.61991,0.01179,17.61504,0
8192,16384,27.43370,10.77422,0.00605,10.77044,0
8192,32768,21.04934,7.30640,0.00398,7.30631,0
8192,65536,15.49837,5.38573,0.00701,5.38118,0
8192,131072,10.82048,4.00223,0.01344,3.99574,0
8192,262144,5.99579,2.81266,0.00485,2.80970,0
16384,8192,38.48622,17.33870,0.06810,17.30956,0
16384,16384,24.85015,10.61879,0.00576,10.61531,0
16384,32768,19.08224,7.23923,0.00531,7.23653,0
16384,65536,13.79941,5.34137,0.00790,5.33473,0
16384,131072,9.68787,3.99822,0.00789,3.99216,0
16384,262144,5.26073,2.79935,0.00369,2.79823,0
32768,8192,36.69306,17.16428,0.01103,17.15836,0
32768,16384,22.90921,10.56483,0.00643,10.56146,0
32768,32768,17.23479,7.21799,0.00578,7.21638,0
32768,65536,12.54975,5.32910,0.01200,5.32427,0
32768,131072,8.76670,3.97474,0.01157,3.96788,0
32768,262144,4.73487,2.79135,0.00756,2.79074,0
65536,8192,36.51853,17.06782,0.01362,17.06064,0
65536,16384,21.36504,10.49820,0.00308,10.49715,0
65536,32768,16.15602,7.19011,0.00516,7.18831,0
65536,65536,11.65774,5.32732,0.00494,5.32548,0
65536,131072,8.16290,3.97696,0.00644,3.97395,0
65536,262144,4.48014,2.79127,0.00446,2.79071,0
131072,8192,35.37999,17.03643,0.01672,17.02654,0
131072,16384,24.94703,10.47814,0.00953,10.47290,0
131072,32768,15.35237,7.17083,0.00396,7.16930,0
131072,65536,11.15635,5.31931,0.00405,5.31836,0
131072,131072,7.91026,3.95817,0.00633,3.95602,0
131072,262144,4.42912,2.77689,0.01173,2.77278,0
262144,8192,38.30004,17.09651,0.01863,17.08711,0
262144,16384,24.72169,10.46209,0.01482,10.45574,0
262144,32768,14.55373,7.15373,0.01206,7.15277,0
262144,65536,10.92290,5.30366,0.00814,5.29721,0
262144,131072,7.88712,3.95811,0.00533,3.95700,0
262144,262144,4.49861,2.77753,0.00484,2.77540,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.68169,0.00853,2.67797,0
8192,8192,38.69479,17.63206,0.01270,17.62300,0
8192,16384,27.66656,10.78788,0.00630,10.78677,0
8192,32768,21.08129,7.31128,0.00264,7.31169,0
8192,65536,15.49489,5.39253,0.00496,5.38831,0
8192,131072,10.79079,3.99808,0.00603,3.99548,0
8192,262144,6.00759,2.82160,0.00470,2.81945,0
16384,8192,38.17615,17.32137,0.00532,17.31883,0
16384,16384,24.79948,10.61873,0.00477,10.61681,0
16384,32768,19.04513,7.24025,0.00761,7.23626,0
16384,65536,13.77565,5.34451,0.00469,5.34164,0
16384,131072,9.68873,3.97503,0.00724,3.97194,0
16384,262144,5.27513,2.79739,0.00869,2.79210,0
32768,8192,34.77522,17.14138,0.01055,17.13474,0
32768,16384,22.79651,10.54243,0.01303,10.53435,0
32768,32768,17.30037,7.19329,0.00782,7.19162,0
32768,65536,12.64025,5.32796,0.00419,5.32601,0
32768,131072,8.74003,3.98141,0.00720,3.97650,0
32768,262144,4.71309,2.79545,0.00523,2.79175,0
65536,8192,33.94401,17.03915,0.01159,17.03376,0
65536,16384,21.28736,10.47424,0.00714,10.47071,0
65536,32768,16.18591,7.17711,0.00598,7.17709,0
65536,65536,11.62254,5.32206,0.00519,5.32087,0
65536,131072,8.26509,3.97079,0.01079,3.96608,0
65536,262144,4.44228,2.79462,0.00765,2.79363,0
131072,8192,33.02181,17.00714,0.01573,16.99770,0
131072,16384,23.49022,10.46335,0.00653,10.46064,0
131072,32768,15.24369,7.16702,0.00487,7.16770,0
131072,65536,11.10430,5.30331,0.00385,5.30287,0
131072,131072,7.82882,3.95452,0.01563,3.95135,0
131072,262144,4.38294,2.78829,0.01428,2.78717,0
262144,8192,34.60707,17.08778,0.01091,17.08087,0
262144,16384,23.01102,10.44572,0.00698,10.44173,0
262144,32768,14.54750,7.15216,0.00467,7.15090,0
262144,65536,10.91264,5.30284,0.00244,5.30153,0
262144,131072,7.83786,3.94891,0.00352,3.94639,0
262144,262144,4.42646,2.77921,0.00550,2.77645,0
