rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.42370,0.00307,0.42175,0
8192,8192,4.09302,1.38754,0.00744,1.38477,0
8192,16384,3.18607,0.96494,0.00259,0.96348,0
8192,32768,2.58655,0.66623,0.00281,0.66539,0
8192,65536,1.90687,0.46302,0.00862,0.45831,0
16384,8192,3.84949,1.36754,0.00189,1.36658,0
16384,16384,3.07418,0.95741,0.00236,0.95656,0
16384,32768,2.50898,0.66347,0.00373,0.66192,0
16384,65536,1.88794,0.45816,0.00366,0.45558,0
32768,8192,3.74580,1.35516,0.00125,1.35451,0
32768,16384,2.99106,0.95043,0.00241,0.94922,0
32768,32768,2.51143,0.65995,0.00251,0.65911,0
32768,65536,1.89939,0.44989,0.00376,0.44773,0
65536,8192,3.61740,1.34897,0.00109,1.34876,0
65536,16384,2.98197,0.95220,0.00141,0.95162,0
65536,32768,2.52508,0.65802,0.00155,0.65818,0
65536,65536,1.88506,0.44980,0.00449,0.44766,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.64889,0.00350,0.64724,0
8192,8192,6.14000,2.04652,0.00750,2.04193,0
8192,16384,4.34233,1.39634,0.00565,1.39372,0
8192,32768,3.20633,0.96336,0.00212,0.96217,0
8192,65536,2.10355,0.66521,0.00531,0.66238,0
16384,8192,5.62541,2.03326,0.00371,2.03103,0
16384,16384,4.04286,1.38152,0.00721,1.37787,0
16384,32768,2.96449,0.95885,0.00265,0.95798,0
16384,65536,1.98173,0.66654,0.00220,0.66583,0
32768,8192,5.32061,2.01736,0.01194,2.00936,0
32768,16384,3.78266,1.38415,0.00401,1.38241,0
32768,32768,2.86442,0.95724,0.00317,0.95506,0
32768,65536,2.01793,0.66290,0.00524,0.66008,0
65536,8192,5.00317,2.00247,0.00354,2.00062,0
65536,16384,3.74339,1.39687,0.00685,1.39483,0
65536,32768,2.85855,0.95576,0.00212,0.95552,0
65536,65536,1.98416,0.66327,0.00425,0.66080,0
