rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,6.87521,0.10899,6.80199,0
8192,8192,197.01248,70.04340,0.03151,70.03298,1
8192,16384,147.51015,43.31101,0.03294,43.29019,1
8192,32768,115.35048,27.72533,0.01491,27.72327,1
8192,65536,91.29825,18.61852,0.02788,18.60813,1
8192,131072,69.45749,13.11585,0.05036,13.09504,1
8192,262144,53.18359,9.70421,0.05654,9.67480,1
16384,8192,181.92710,71.54428,0.04601,71.53217,1
16384,16384,138.56059,43.34305,0.02133,43.33380,1
16384,32768,104.72176,27.56966,0.05669,27.53294,1
16384,65536,81.93548,18.39760,0.03061,18.39387,1
16384,131072,61.79025,12.89448,0.03792,12.87735,1
16384,262144,47.40286,9.57150,0.03889,9.55754,1
32768,8192,178.29516,72.22054,0.01664,72.22214,1
32768,16384,139.71563,43.36098,0.02950,43.33491,1
32768,32768,109.79110,27.49259,0.04224,27.45867,1
32768,65536,75.47763,18.30708,0.04252,18.28499,1
32768,131072,56.11904,12.76223,0.03739,12.74169,1
32768,262144,42.77833,9.45653,0.03292,9.44086,1
65536,8192,182.47266,72.23696,0.03041,72.21488,1
65536,16384,129.97116,43.25168,0.03482,43.22980,1
65536,32768,103.30367,27.35108,0.03823,27.33670,1
65536,65536,69.60296,18.19948,0.02809,18.18965,1
65536,131072,50.48965,12.70271,0.04715,12.67718,1
65536,262144,40.13008,9.62625,0.07675,9.58726,1
131072,8192,193.39988,72.11969,0.07243,72.07397,1
131072,16384,126.60149,43.20344,0.02902,43.18927,1
131072,32768,98.05773,27.27872,0.04150,27.25542,1
131072,65536,64.10379,18.15963,0.03554,18.13757,1
131072,131072,47.26800,12.68671,0.03613,12.67541,1
131072,262144,36.28096,9.27064,0.05233,9.24618,1
262144,8192,190.55708,72.16283,0.02365,72.14767,1
262144,16384,126.40615,43.17701,0.03933,43.15409,1
262144,32768,92.50590,27.30188,0.04745,27.28889,1
262144,65536,60.43373,18.17889,0.02557,18.16194,1
262144,131072,44.90351,12.63278,0.05492,12.61180,1
262144,262144,36.36380,9.30311,0.09955,9.25156,1
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,6.79578,0.10157,6.73664,0
8192,8192,196.34540,70.01297,0.04052,69.99283,1
8192,16384,146.96538,43.32338,0.01721,43.31976,1
8192,32768,115.34579,27.68388,0.02772,27.66795,1
8192,65536,91.31391,18.47480,0.04067,18.45052,1
8192,131072,69.55968,12.63230,0.05787,12.59670,1
8192,262144,53.24223,9.01307,0.06437,8.97913,1
16384,8192,182.36620,71.52826,0.04064,71.50675,1
16384,16384,139.36583,43.33918,0.02167,43.32523,1
16384,32768,104.57021,27.54810,0.05242,27.51501,1
16384,65536,82.46614,18.35595,0.02886,18.34558,1
16384,131072,61.67850,12.68992,0.03496,12.67171,1
16384,262144,47.73474,9.08867,0.05643,9.06999,1
32768,8192,177.26317,72.21238,0.02371,72.20959,1
32768,16384,140.06528,43.36421,0.01362,43.36155,1
32768,32768,109.10585,27.44935,0.05481,27.42873,1
32768,65536,75.33186,18.25860,0.05596,18.23115,1
32768,131072,56.46471,12.70655,0.03152,12.68762,1
32768,262144,42.71496,9.11430,0.04816,9.09049,1
65536,8192,183.02104,72.23190,0.02182,72.21971,1
65536,16384,130.31508,43.23822,0.03785,43.20985,1
65536,32768,102.77691,27.33124,0.04336,27.30336,1
65536,65536,69.48108,18.17954,0.02620,18.16099,1
65536,131072,50.28999,12.64017,0.03049,12.62327,1
65536,262144,39.04192,8.98119,0.06913,8.94213,1
131072,8192,193.94538,72.12243,0.05354,72.10635,1
131072,16384,126.47266,43.26306,0.09297,43.20325,1
131072,32768,97.29233,27.25295,0.03121,27.23482,1
131072,65536,63.60937,18.13402,0.04451,18.11274,1
131072,131072,47.24906,12.61412,0.05364,12.58561,1
131072,262144,36.24114,9.18148,0.07475,9.14834,1
262144,8192,191.43386,72.12387,0.02325,72.11611,1
262144,16384,126.54093,43.14796,0.03458,43.13205,1
262144,32768,92.18432,27.23973,0.03588,27.22285,1
262144,65536,60.64245,18.16846,0.03953,18.15560,1
262144,131072,44.79352,12.63988,0.02398,12.63346,1
262144,262144,36.70199,9.29743,0.08367,9.26011,1
