rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,6.59404,0.04490,6.56796,0
8192,8192,203.30751,71.55480,0.02153,71.54915,0
8192,16384,139.23555,43.27216,0.03976,43.25343,0
8192,32768,104.94380,28.46493,0.01562,28.45681,0
8192,65536,83.99458,20.46112,0.00749,20.45958,0
8192,131072,62.94513,15.11238,0.01829,15.10263,0
8192,262144,46.05538,10.79373,0.01142,10.79133,0
16384,8192,180.64110,70.03181,0.00878,70.02969,0
16384,16384,134.12397,42.44914,0.02097,42.44270,0
16384,32768,95.65980,28.11873,0.02343,28.11167,0
16384,65536,75.47777,20.22835,0.00838,20.22619,0
16384,131072,57.58867,15.03486,0.01159,15.02712,0
16384,262144,41.63947,10.75396,0.01375,10.74942,0
32768,8192,178.14409,69.29611,0.01533,69.28806,0
32768,16384,117.12628,42.06471,0.01892,42.05981,0
32768,32768,86.01809,27.98195,0.01710,27.97756,0
32768,65536,69.13126,20.11300,0.01257,20.10738,0
32768,131072,51.32838,14.93264,0.00876,14.92738,0
32768,262144,37.22298,10.67555,0.01551,10.66828,0
65536,8192,177.02568,68.81988,0.02035,68.80674,0
65536,16384,120.23254,42.02000,0.16548,41.95605,0
65536,32768,79.65260,27.85996,0.02129,27.84652,0
65536,65536,63.48536,20.03973,0.00903,20.03798,0
65536,131072,45.89089,14.88235,0.01711,14.86938,0
65536,262144,33.70789,10.63990,0.01163,10.63821,0
131072,8192,179.03711,68.80163,0.04310,68.77219,0
131072,16384,116.17134,41.89086,0.01865,41.88464,0
131072,32768,73.04797,27.84858,0.02722,27.83899,0
131072,65536,57.34778,20.01387,0.01067,20.00813,0
131072,131072,41.82843,14.84022,0.00827,14.83704,0
131072,262144,31.10825,10.65004,0.09664,10.59397,0
262144,8192,181.58123,69.00548,0.06005,68.97226,0
262144,16384,117.52839,41.93353,0.06939,41.89315,0
262144,32768,70.07983,27.85590,0.04388,27.83073,0
262144,65536,53.89096,19.98682,0.03056,19.97411,0
262144,131072,39.86388,14.84320,0.02125,14.83018,0
262144,262144,29.82221,10.60840,0.01291,10.59940,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,6.56443,0.02512,6.55034,0
8192,8192,203.55623,71.48165,0.01409,71.47687,0
8192,16384,139.50757,43.24627,0.01190,43.24387,0
8192,32768,105.46466,28.50265,0.01690,28.49799,0
8192,65536,83.82887,20.44587,0.01295,20.43860,0
8192,131072,62.93039,15.13376,0.02277,15.11973,0
8192,262144,46.10999,10.82407,0.01530,10.82113,0
16384,8192,181.55024,70.06274,0.01509,70.05840,0
16384,16384,134.97934,42.47350,0.01288,42.46549,0
16384,32768,96.35828,28.15920,0.01359,28.15149,0
16384,65536,75.36849,20.17931,0.01420,20.17295,0
16384,131072,57.58905,15.02040,0.01888,15.00948,0
16384,262144,41.74613,10.75192,0.01319,10.74861,0
32768,8192,179.21919,69.35071,0.01463,69.34967,0
32768,16384,118.04334,42.10397,0.01916,42.09330,0
32768,32768,86.37190,27.99697,0.03585,27.97793,0
32768,65536,68.31638,20.10096,0.02763,20.08757,0
32768,131072,51.52412,14.94817,0.01097,14.94260,0
32768,262144,37.33940,10.69103,0.01746,10.68809,0
65536,8192,177.97130,68.88710,0.00795,68.88429,0
65536,16384,121.48212,41.98184,0.02732,41.97456,0
65536,32768,79.95537,27.89463,0.01969,27.88658,0
65536,65536,62.77382,20.06504,0.01006,20.06239,0
65536,131072,46.01083,14.90451,0.01452,14.90278,0
65536,262144,34.10839,10.65801,0.02079,10.64418,0
131072,8192,180.53925,68.85375,0.01084,68.85147,0
131072,16384,117.58356,41.87833,0.01975,41.87227,0
131072,32768,73.56756,27.84794,0.01932,27.83706,0
131072,65536,57.83775,20.02044,0.00985,20.01693,0
131072,131072,41.89640,14.84373,0.01217,14.83845,0
131072,262144,31.25405,10.59496,0.01512,10.58889,0
262144,8192,182.74041,68.75046,0.07627,68.71380,0
262144,16384,118.87198,41.81492,0.02004,41.80389,0
262144,32768,70.52999,27.84047,0.01484,27.83266,0
262144,65536,54.07105,20.02195,0.01475,20.01543,0
262144,131072,40.21039,14.87364,0.01653,14.86753,0
262144,262144,29.95061,10.59591,0.02195,10.58628,0
