rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.00309,0.00159,1.00237,0
8192,8192,17.73910,4.09844,0.00266,4.09675,0
8192,16384,14.02430,2.51348,0.00423,2.51190,0
8192,32768,11.38412,1.57113,0.00140,1.57034,0
8192,65536,8.90535,1.04942,0.00179,1.04812,0
16384,8192,16.76341,4.08362,0.00129,4.08265,0
16384,16384,13.52314,2.49460,0.00214,2.49379,0
16384,32768,10.96688,1.60325,0.00169,1.60336,0
16384,65536,8.81049,1.04362,0.00873,1.04001,0
32768,8192,16.04189,4.04295,0.00287,4.04244,0
32768,16384,13.05898,2.50969,0.00254,2.50851,0
32768,32768,10.76009,1.48802,0.00056,1.48801,0
32768,65536,8.85950,1.04071,0.00217,1.03942,0
65536,8192,15.53521,4.04023,0.00186,4.03949,0
65536,16384,12.96222,2.44792,0.00168,2.44667,0
65536,32768,10.80806,1.54591,0.00523,1.54320,0
65536,65536,8.73549,1.03784,0.00165,1.03705,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.88359,0.01287,0.87511,0
8192,8192,27.35622,5.48879,0.00892,5.48377,0
8192,16384,19.65898,3.31325,0.01166,3.30494,0
8192,32768,14.98562,1.83187,0.00826,1.82780,0
8192,65536,10.12917,0.96888,0.00538,0.96530,0
16384,8192,24.84418,5.45090,0.01151,5.44496,0
16384,16384,18.31647,3.25240,0.00539,3.25218,0
16384,32768,13.57206,1.80304,0.00592,1.79983,0
16384,65536,9.45216,1.01046,0.00291,1.00839,0
32768,8192,22.74465,5.42509,0.00965,5.42311,0
32768,16384,16.69089,3.36233,0.00415,3.36090,0
32768,32768,12.95982,1.79218,0.00341,1.79154,0
32768,65536,9.85168,0.92166,0.00415,0.92036,0
65536,8192,21.65998,5.41459,0.01026,5.41078,0
65536,16384,16.44111,3.35595,0.01256,3.35101,0
65536,32768,13.10969,2.02204,0.00295,2.02093,0
65536,65536,9.33787,0.91762,0.00351,0.91557,0
