rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.34776,0.01791,2.33876,0
8192,8192,54.76146,12.79885,0.06550,12.77282,0
8192,16384,44.36678,8.57923,0.00485,8.57785,0
8192,32768,35.03409,5.33624,0.00910,5.33349,0
8192,65536,28.49907,3.48338,0.02072,3.47247,0
8192,131072,22.33110,2.51392,0.02313,2.50052,0
16384,8192,51.09634,12.68083,0.04205,12.66266,0
16384,16384,41.14316,8.50487,0.00628,8.50240,0
16384,32768,32.24082,5.38631,0.00955,5.38041,0
16384,65536,26.57335,3.43181,0.04079,3.41408,0
16384,131072,21.13754,2.47200,0.04753,2.43426,0
32768,8192,48.07365,12.63062,0.03904,12.61299,0
32768,16384,38.26220,8.50037,0.00964,8.49741,0
32768,32768,30.69680,5.17056,0.05273,5.14334,0
32768,65536,25.23579,3.42906,0.02541,3.40935,0
32768,131072,20.83472,2.46926,0.05800,2.42219,0
65536,8192,45.74325,12.61674,0.02429,12.60680,0
65536,16384,36.65717,8.44419,0.03401,8.42271,0
65536,32768,29.74271,5.18596,0.01179,5.17969,0
65536,65536,24.65717,3.56257,0.02553,3.54231,0
65536,131072,20.97616,2.42501,0.02774,2.41157,0
131072,8192,44.34818,12.58487,0.01671,12.57787,0
131072,16384,35.57773,8.43136,0.02672,8.41264,0
131072,32768,29.22629,5.24177,0.02061,5.22637,0
131072,65536,24.88335,3.54177,0.01621,3.53245,0
131072,131072,21.41542,2.42099,0.01420,2.41455,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.20750,0.00771,2.20390,0
8192,8192,86.55663,17.20019,0.01264,17.19468,0
8192,16384,69.22490,11.45700,0.00807,11.45213,0
8192,32768,51.20802,6.88221,0.01087,6.87804,0
8192,65536,38.77899,3.79936,0.01359,3.79235,0
8192,131072,26.56722,2.37001,0.01844,2.36123,0
16384,8192,79.28765,17.07934,0.01777,17.06884,0
16384,16384,62.81596,11.35106,0.01183,11.34610,0
16384,32768,45.16622,6.80993,0.00885,6.80658,0
16384,65536,34.94822,3.89213,0.01137,3.88696,0
16384,131072,24.19531,2.38168,0.02123,2.37013,0
32768,8192,72.41048,17.03529,0.01190,17.03010,0
32768,16384,56.30913,11.42462,0.01419,11.41895,0
32768,32768,41.10710,6.78956,0.01120,6.78459,0
32768,65536,31.92796,3.87648,0.01965,3.86505,0
32768,131072,22.56637,2.35313,0.02488,2.34063,0
65536,8192,66.96382,17.02025,0.00929,17.01368,0
65536,16384,52.23974,11.41241,0.01452,11.40994,0
65536,32768,38.92086,6.99274,0.02211,6.98490,0
65536,65536,29.86907,3.88420,0.02313,3.87214,0
65536,131072,23.15152,2.33956,0.02782,2.32339,0
131072,8192,63.53556,17.00232,0.01102,17.00503,0
131072,16384,49.62676,11.40600,0.02375,11.38788,0
131072,32768,37.49225,7.00617,0.02548,7.00138,0
131072,65536,29.96724,3.53785,0.03909,3.51739,0
131072,131072,23.98955,2.42372,0.06134,2.39266,0
