rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.74126,0.00334,0.73917,0
8192,8192,21.39294,4.78515,0.00626,4.78222,0
8192,16384,15.58840,3.02438,0.00702,3.02123,0
8192,32768,11.76709,1.81132,0.00191,1.81023,0
8192,65536,7.42796,0.95605,0.00224,0.95476,0
16384,8192,19.37402,4.75614,0.00622,4.75361,0
16384,16384,14.18763,3.07166,0.01068,3.06409,0
16384,32768,10.63878,1.73952,0.01051,1.73198,0
16384,65536,6.96931,0.87806,0.00256,0.87713,0
32768,8192,18.02088,4.73040,0.01081,4.72446,0
32768,16384,13.28782,3.06456,0.00877,3.06259,0
32768,32768,10.28307,1.85584,0.00800,1.85553,0
32768,65536,6.92844,0.96096,0.00376,0.95907,0
65536,8192,17.36799,4.74720,0.01050,4.74088,0
65536,16384,13.05432,3.06111,0.00710,3.06073,0
65536,32768,10.05050,1.85165,0.00450,1.84961,0
65536,65536,7.46316,0.86230,0.03010,0.84877,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.74142,0.00473,0.73992,0
8192,8192,21.59357,4.76842,0.00669,4.76634,0
8192,16384,15.68524,3.02678,0.01409,3.01741,0
8192,32768,11.77260,1.80606,0.00357,1.80428,0
8192,65536,7.43536,0.95237,0.00577,0.94904,0
16384,8192,19.61597,4.75057,0.01178,4.74491,0
16384,16384,14.18770,3.07281,0.00632,3.06988,0
16384,32768,10.65337,1.73537,0.00820,1.73093,0
16384,65536,6.96266,0.87915,0.00478,0.87777,0
32768,8192,18.10435,4.73884,0.00502,4.73676,0
32768,16384,13.37778,3.06891,0.00792,3.06520,0
32768,32768,10.31791,1.85289,0.00923,1.85005,0
32768,65536,6.92962,0.96135,0.00251,0.95982,0
65536,8192,17.20735,4.74861,0.00715,4.74586,0
65536,16384,13.03863,3.05693,0.01353,3.04892,0
65536,32768,10.04459,1.85060,0.00634,1.84700,0
65536,65536,7.23576,0.85456,0.00649,0.85094,0
