rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.43905,0.00366,1.43779,0
8192,8192,15.14608,5.82762,0.00275,5.82695,0
8192,16384,11.42500,4.08408,0.00525,4.08276,0
8192,32768,8.36927,3.02589,0.00634,3.02169,0
8192,65536,5.86593,2.24142,0.00562,2.23783,0
8192,131072,3.20331,1.51097,0.00431,1.50897,0
16384,8192,13.66901,5.73209,0.00610,5.72961,0
16384,16384,10.44250,4.03890,0.00393,4.03635,0
16384,32768,7.57757,3.01110,0.00698,3.00524,0
16384,65536,5.30970,2.22061,0.00531,2.21908,0
16384,131072,2.87896,1.50843,0.00426,1.50677,0
32768,8192,12.57125,5.69403,0.00453,5.69140,0
32768,16384,9.72015,4.01264,0.00785,4.01088,0
32768,32768,6.95413,2.99157,0.01121,2.98608,0
32768,65536,4.88903,2.22002,0.00593,2.21823,0
32768,131072,2.63878,1.50835,0.00324,1.50586,0
65536,8192,11.91293,5.66509,0.00419,5.66280,0
65536,16384,9.10088,3.99643,0.00437,3.99721,0
65536,32768,6.57997,2.97993,0.00362,2.97722,0
65536,65536,4.69895,2.21739,0.00459,2.21560,0
65536,131072,2.67862,1.50743,0.00262,1.50712,0
131072,8192,11.48366,5.64898,0.00302,5.64753,0
131072,16384,8.72409,3.98637,0.00306,3.98573,0
131072,32768,6.44455,2.99472,0.00769,2.99159,0
131072,65536,4.62118,2.20130,0.00860,2.19688,0
131072,131072,2.60907,1.50493,0.00766,1.49980,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.42384,0.00764,1.41809,0
8192,8192,15.22346,5.81971,0.00680,5.81548,0
8192,16384,11.39064,4.07156,0.00890,4.06695,0
8192,32768,8.33690,3.01725,0.00805,3.01216,0
8192,65536,5.87797,2.24501,0.00701,2.24085,0
8192,131072,3.20781,1.51552,0.00333,1.51377,0
16384,8192,13.68684,5.73036,0.00298,5.72862,0
16384,16384,10.43419,4.01940,0.00697,4.01560,0
16384,32768,7.56853,3.00595,0.01065,2.99911,0
16384,65536,5.30483,2.22839,0.00658,2.22493,0
16384,131072,2.88163,1.51681,0.00359,1.51449,0
32768,8192,12.53296,5.69385,0.00296,5.69297,0
32768,16384,9.65120,4.02068,0.00672,4.02173,0
32768,32768,6.95725,2.98556,0.00978,2.98021,0
32768,65536,4.92881,2.22856,0.00500,2.22557,0
32768,131072,2.67418,1.51180,0.00499,1.51126,0
65536,8192,11.89575,5.66346,0.00274,5.66191,0
65536,16384,9.09429,3.98766,0.00655,3.98670,0
65536,32768,6.60697,2.98266,0.00556,2.97964,0
65536,65536,4.68817,2.21358,0.00345,2.21165,0
65536,131072,2.67410,1.50845,0.00614,1.50576,0
131072,8192,11.46606,5.65131,0.00414,5.64936,0
131072,16384,8.72155,3.97820,0.01115,3.97517,0
131072,32768,6.45824,2.97306,0.00839,2.96868,0
131072,65536,4.62001,2.21265,0.00461,2.21250,0
131072,131072,2.61178,1.51220,0.00539,1.50919,0
