rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.32827,0.00680,1.32494,0
8192,8192,12.75999,5.30504,0.00535,5.30219,0
8192,16384,9.60310,3.59246,0.00516,3.58972,0
8192,32768,6.86903,2.64391,0.00617,2.64154,0
8192,65536,4.81336,1.99182,0.00566,1.98747,0
8192,131072,2.59765,1.39820,0.00268,1.39681,0
16384,8192,11.35319,5.24561,0.00542,5.24422,0
16384,16384,8.59142,3.56204,0.00911,3.55843,0
16384,32768,6.25883,2.62567,0.00849,2.61991,0
16384,65536,4.33396,1.98056,0.00230,1.98012,0
16384,131072,2.31004,1.39076,0.00363,1.38933,0
32768,8192,10.51506,5.20266,0.00428,5.20145,0
32768,16384,8.02944,3.53299,0.01301,3.52755,0
32768,32768,5.73656,2.60905,0.00427,2.60702,0
32768,65536,4.01226,1.96790,0.00591,1.96527,0
32768,131072,2.15337,1.39276,0.00346,1.39120,0
65536,8192,12.00801,5.17620,0.00853,5.17261,0
65536,16384,7.48899,3.53718,0.00970,3.53509,0
65536,32768,5.45456,2.60135,0.00448,2.59966,0
65536,65536,3.83850,1.96412,0.00293,1.96340,0
65536,131072,2.11674,1.39247,0.00271,1.39171,0
131072,8192,11.53650,5.17350,0.00255,5.17274,0
131072,16384,7.18043,3.52074,0.01353,3.50935,0
131072,32768,5.34228,2.59645,0.00594,2.59327,0
131072,65536,3.80340,1.95355,0.00459,1.95251,0
131072,131072,2.13981,1.39731,0.00419,1.39465,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.32639,0.00506,1.32300,0
8192,8192,12.64918,5.30956,0.00438,5.30561,0
8192,16384,9.64645,3.59927,0.01173,3.59093,0
8192,32768,6.94468,2.64651,0.00595,2.64354,0
8192,65536,4.85387,1.98869,0.00434,1.98647,0
8192,131072,2.62809,1.39953,0.00257,1.39954,0
16384,8192,11.37528,5.23949,0.00706,5.23735,0
16384,16384,8.65671,3.55153,0.01199,3.54433,0
16384,32768,6.24179,2.61541,0.00577,2.61211,0
16384,65536,4.33692,1.97406,0.00656,1.97112,0
16384,131072,2.30912,1.39384,0.00272,1.39242,0
32768,8192,10.51913,5.19718,0.00511,5.19552,0
32768,16384,8.10694,3.54687,0.01076,3.54373,0
32768,32768,5.74968,2.61085,0.00465,2.60817,0
32768,65536,4.00430,1.96670,0.00741,1.96199,0
32768,131072,2.13871,1.38832,0.00340,1.38724,0
65536,8192,11.79945,5.17432,0.00652,5.16999,0
65536,16384,7.53860,3.52380,0.00938,3.51904,0
65536,32768,5.46159,2.60394,0.00421,2.60188,0
65536,65536,3.84510,1.96719,0.00590,1.96307,0
65536,131072,2.10198,1.38885,0.00494,1.38642,0
131072,8192,11.61588,5.16971,0.00620,5.16668,0
131072,16384,7.17381,3.51416,0.01266,3.50724,0
131072,32768,5.35855,2.59926,0.00647,2.59652,0
131072,65536,3.81278,1.95297,0.00388,1.95230,0
131072,131072,2.13327,1.38606,0.00346,1.38393,0
